20190618120959,0.000000,0.000000,46011,32.06583188,118.7711762,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121000,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121006,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121008,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121008,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,2,53507,7312,10663,B0,315,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121010,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121016,0.000000,0.000000,46011,32.06583188,118.7711762,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121016,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,27335,659,B0,49,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121019,0.000000,0.000000,46003,32.06583188,118.7711762,,1,14174,32869,283,,10,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121021,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121024,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121026,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121031,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121032,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121032,0.000000,0.000000,46011,32.06583188,118.7711762,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121040,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121042,0.000000,0.000000,46003,32.06583188,118.7711762,,1,14174,32869,283,,10,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121043,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121048,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,27335,659,B0,49,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121052,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121053,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121056,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121103,0.000000,0.000000,46003,32.06583188,118.7711762,,1,14174,32869,283,,10,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121103,0.000000,0.000000,46011,32.06583188,118.7711762,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121104,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,27335,659,B0,49,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121110,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121112,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121114,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121119,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121120,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121126,0.000000,0.000000,46003,32.06583188,118.7711762,,1,14174,32869,283,,10,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121128,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121130,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121136,0.000000,0.000000,46011,32.06583188,118.7711762,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121136,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,18113,112,B0,11,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121136,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,2,53507,7312,10663,B0,315,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121141,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121144,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121146,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121152,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121152,0.000000,0.000000,46011,32.06583188,118.7711762,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121157,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121158,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121200,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121203,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121207,0.000000,0.000000,46011,32.06583188,118.7711762,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121208,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121213,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121216,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121219,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121223,0.000000,0.000000,46011,32.06583188,118.7711762,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121224,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121230,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,3,20486,230798339,38400,B39,247,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121232,0.000000,0.000000,46000,32.06583188,118.7711762,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121234,0.000000,0.000000,46001,32.06583188,118.7711762,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121240,0.000000,0.000000,46011,32.06588496,118.7712423,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121241,0.000000,0.000000,46001,32.06588496,118.7712423,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121246,0.000000,0.000000,46000,32.06588496,118.7712423,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121249,0.000000,0.000000,46000,32.06588496,118.7712423,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121251,0.000000,0.000000,46001,32.06588496,118.7712423,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121256,0.000000,0.000000,46001,32.06588496,118.7712423,NoType,0,13352,18113,112,B0,11,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121256,0.000000,0.000000,46011,32.06588496,118.7712423,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121302,0.000000,0.000000,46000,32.06588496,118.7712423,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121304,0.000000,0.000000,46000,32.06588496,118.7712423,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121307,0.000000,0.000000,46001,32.06588496,118.7712423,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121311,0.000000,0.000000,46011,32.06588496,118.7712423,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121312,0.000000,0.000000,46001,32.06588496,118.7712423,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121313,0.000000,0.000000,46001,32.06588496,118.7712423,NoType,2,53507,7312,10663,B0,315,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121318,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121320,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121323,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121328,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121328,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121334,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121336,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121338,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121344,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121345,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121346,0.000000,0.000000,46003,32.06583589,118.7711833,,1,14174,32869,283,,10,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121350,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121353,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121355,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121356,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,2,53507,7312,10663,B0,315,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121400,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121401,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121405,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121408,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20486,62483,78,B0,43,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121411,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121416,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121416,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121419,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,2,53507,7312,10663,B0,315,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121422,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121424,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121427,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121430,0.000000,0.000000,46003,32.06583589,118.7711833,,1,14174,32869,283,,10,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121432,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121432,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121438,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121440,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121440,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121443,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121448,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121448,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121454,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121457,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20486,62483,78,B0,43,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121459,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121503,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,2,53507,7312,10663,B0,315,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121504,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121505,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121510,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20756,84504619,1282,B3,389,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121513,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20757,54261,62,B0,46,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121515,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121520,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121520,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121525,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,2,53507,7312,10663,B0,315,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121526,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121528,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20757,54261,62,B0,46,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121531,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121535,0.000000,0.000000,46003,32.06583589,118.7711833,,1,14174,32870,283,,10,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121536,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121536,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121542,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20756,9681309,38400,B39,57,-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121544,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20757,54261,62,B0,46,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121547,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,2,53507,7312,10663,B0,315,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121547,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121552,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121552,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,18113,112,B0,11,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121558,0.000000,0.000000,46003,32.06583589,118.7711833,,1,14174,32869,283,,10,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121558,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121600,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20757,54261,62,B0,46,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121603,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121608,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121609,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121609,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,2,53507,7312,10663,B0,315,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121614,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,3,20486,230798339,38400,B39,247,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121617,0.000000,0.000000,46000,32.06583589,118.7711833,NoType,0,20757,54261,62,B0,46,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121619,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,3,20739,83929867,1650,B3,76,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121624,0.000000,0.000000,46011,32.06583589,118.7711833,NoType,3,16485,67136306,1825,B3,77,-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121625,0.000000,0.000000,46001,32.06583589,118.7711833,NoType,0,13352,27335,659,B0,49,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121630,0.000000,0.000000,46000,32.06583887,118.7711562,NoType,3,20757,84756481,38400,B39,33,-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121631,0.000000,0.000000,46001,32.06583887,118.7711562,NoType,2,53507,7312,10663,B0,315,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121632,0.000000,0.000000,46000,32.06583887,118.7711562,NoType,0,20757,54261,62,B0,46,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121634,0.000000,0.000000,46001,32.06583887,118.7711562,NoType,3,20739,83929867,1650,B3,76,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121640,0.000000,0.000000,46001,32.06583887,118.7711562,NoType,0,13352,18113,112,B0,11,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121640,0.000000,0.000000,46011,32.06583887,118.7711562,NoType,3,16485,67136306,1825,B3,77,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121645,0.000000,0.000000,46000,32.06583887,118.7711562,NoType,3,20757,84117505,1282,B3,495,-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121648,0.000000,0.000000,46000,32.06583887,118.7711562,NoType,0,20757,54267,616,B0,12,-76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121651,0.000000,0.000000,46001,32.06583887,118.7711562,NoType,3,20739,83929867,1650,B3,76,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121652,0.000000,0.000000,46001,32.06583887,118.7711562,NoType,2,53507,7318,10688,B0,315,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121655,0.000000,0.000000,46011,32.06583887,118.7711562,NoType,3,16485,67136306,1825,B3,77,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121656,0.000000,0.000000,46001,32.06583887,118.7711562,NoType,0,13352,27335,659,B0,49,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121701,0.000000,0.000000,46000,32.06583887,118.7711562,NoType,3,20486,230798339,38400,B39,247,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121703,0.000000,0.000000,46003,32.06583887,118.7711562,,1,14174,32870,283,,10,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121704,0.000000,0.000000,46000,32.06583887,118.7711562,NoType,0,20757,54261,62,B0,46,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190618121707,0.000000,0.000000,46001,32.06583887,118.7711562,NoType,3,20739,83929867,1650,B3,76,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
